customer_id,days_since_last_purchase,purchase_frequency,cumulative_spending,annual_income,days_since_signup,PCA1,PCA2,Cluster,Segment
CUST00038,33.0,4.0,109100.0,935516.0,1635.0,-0.21657683919876,-0.23704962082964093,1,Occasional Shoppers
CUST00039,673.0,2.0,7600.0,5996288.0,813.0,-1.281540342311191,0.6401679265093422,3,Big Spenders
CUST00040,823.0,3.0,30400.0,556206.0,1392.0,-1.6973242519042553,0.4938250346378132,2,At-Risk Customers
CUST00041,81.0,6.0,217500.0,556206.0,2139.0,0.055069171544780395,0.4314952083194394,1,Occasional Shoppers
CUST00042,111.0,4.0,170500.0,556206.0,2576.0,-0.2627343581993357,1.0165660924504043,1,Occasional Shoppers
CUST00043,41.0,5.0,24600.0,935516.0,1904.0,-0.26147107880592285,0.09365346422180698,1,Occasional Shoppers
CUST00044,490.0,6.0,219800.0,5996288.0,1624.0,-0.26514652560886204,1.4759626059522861,3,Big Spenders
CUST00045,76.0,4.0,234500.0,5996288.0,2514.0,0.20909011911774372,2.0149843769406486,3,Big Spenders
CUST00046,230.0,5.0,98600.0,935516.0,520.0,-0.4443932722852122,-1.37644752944196,1,Occasional Shoppers
CUST00047,333.0,5.0,198350.0,5996288.0,1771.0,-0.1519073720749908,1.4292320097286153,3,Big Spenders
CUST00048,148.0,8.0,88750.0,935516.0,1570.0,-0.03181088932784948,-0.15602338209864292,1,Occasional Shoppers
CUST00049,52.0,5.0,65200.0,935516.0,1248.0,-0.2165953012980892,-0.7151499565980194,1,Occasional Shoppers
CUST00050,849.0,4.0,16200.0,935516.0,893.0,-1.639985739548243,-0.030918312175450696,2,At-Risk Customers
CUST00051,1032.0,1.0,800.0,556206.0,2273.0,-2.267023752891312,1.9090805266333488,2,At-Risk Customers
CUST00052,70.0,1.0,210.0,556206.0,1192.0,-0.7652224836261613,-0.8606454790854329,1,Occasional Shoppers
CUST00053,242.0,6.0,76700.0,556206.0,2073.0,-0.4170728806036211,0.5386884562875742,1,Occasional Shoppers
CUST00054,150.0,16.0,298850.0,935516.0,550.0,1.0846305295759056,-1.38494427383991,1,Occasional Shoppers
CUST00055,585.0,2.0,2530.0,556206.0,1562.0,-1.4673519745232981,0.35742939175795174,2,At-Risk Customers
CUST00056,562.0,4.0,89800.0,935516.0,1844.0,-1.0739076970886299,0.788662220548304,2,At-Risk Customers
CUST00057,26.0,8.0,150200.0,556206.0,1803.0,0.23350349230429276,-0.0945219986175297,1,Occasional Shoppers
CUST00058,286.0,6.0,348000.0,5996288.0,1317.0,0.2537792858375208,0.827178403980512,3,Big Spenders
CUST00059,70.0,37.0,1282880.0,935516.0,2073.0,4.833739884481758,0.7503014806650152,0,Loyal Customers
CUST00060,511.0,1.0,2500.0,935516.0,1803.0,-1.4281636890405802,0.6342300172684826,2,At-Risk Customers
CUST00061,171.0,3.0,112800.0,556206.0,2323.0,-0.5465024630596197,0.7627650329692359,1,Occasional Shoppers
CUST00062,585.0,5.0,47400.0,556206.0,988.0,-1.100944403095259,-0.35870967137619475,2,At-Risk Customers
CUST00063,589.0,5.0,110500.0,6130613.0,896.0,-0.6837736388480646,0.6849591241703891,3,Big Spenders
CUST00064,310.0,4.0,122500.0,935516.0,2446.0,-0.6272667651599175,1.2017114352608662,2,At-Risk Customers
CUST00065,31.0,8.0,266100.0,935516.0,1562.0,0.42847984371303405,-0.28322997280606627,1,Occasional Shoppers
CUST00066,33.0,4.0,92500.0,935516.0,1170.0,-0.2435131554904058,-0.8349817328503748,1,Occasional Shoppers
CUST00067,121.0,6.0,312290.0,5996288.0,138.0,0.4535916410833443,-0.9255516227941001,3,Big Spenders
CUST00068,507.0,7.0,163000.0,556206.0,1224.0,-0.5993743465822926,-0.13467644975822646,2,At-Risk Customers
CUST00069,34.0,11.0,151440.0,6130613.0,1412.0,0.8445463187035711,0.558131748000385,3,Big Spenders
CUST00070,513.0,2.0,9600.0,935516.0,518.0,-1.3237544923311928,-0.998739156735266,2,At-Risk Customers
CUST00071,644.0,7.0,56930.0,935516.0,653.0,-0.9586291132176765,-0.6186902249167479,2,At-Risk Customers
CUST00072,405.0,3.0,6000.0,935516.0,1653.0,-1.0588607654817772,0.2925179109562827,2,At-Risk Customers
CUST00073,676.0,2.0,45500.0,556206.0,1333.0,-1.5430241194418057,0.20957377243880956,2,At-Risk Customers
CUST00074,38.0,24.0,1680250.0,5996288.0,449.0,4.507584689127961,-0.2302230098113954,0,Loyal Customers
CUST00075,300.0,1.0,12000.0,935516.0,1375.0,-1.0841161340353904,-0.21390357199190768,1,Occasional Shoppers
CUST00076,316.0,5.0,20600.0,935516.0,768.0,-0.7003557911698298,-0.9587530889325534,1,Occasional Shoppers
CUST00077,128.0,3.0,134500.0,556206.0,1446.0,-0.44716144561232085,-0.41152871509529493,1,Occasional Shoppers
CUST00078,86.0,4.0,69400.0,6130613.0,2601.0,-0.05665383130093066,2.1192364213120536,3,Big Spenders
CUST00079,75.0,4.0,34900.0,935516.0,322.0,-0.40106611029497546,-1.8727167111473348,1,Occasional Shoppers
CUST00080,68.0,3.0,160000.0,5996288.0,998.0,0.0027673944121518463,0.04712646249021398,3,Big Spenders
CUST00081,8.0,4.0,25800.0,556206.0,1154.0,-0.3308258600660167,-0.9884927753574266,1,Occasional Shoppers
CUST00082,252.0,2.0,20800.0,556206.0,281.0,-0.9205346976274146,-1.7524104986670554,1,Occasional Shoppers
CUST00083,514.0,2.0,22000.0,556206.0,524.0,-1.328033145872597,-1.0633385589041988,2,At-Risk Customers
CUST00084,18.0,26.0,908600.0,556206.0,858.0,3.2145287681306507,-1.0718945423521011,0,Loyal Customers
CUST00085,15.0,39.0,1598380.0,556206.0,1452.0,5.587920615806701,-0.10396587437976057,0,Loyal Customers
CUST00086,174.0,3.0,236000.0,935516.0,2231.0,-0.3366691423927899,0.7633434328742483,1,Occasional Shoppers
CUST00087,8.0,4.0,155000.0,556206.0,994.0,-0.12917561271220424,-1.1545570691468412,1,Occasional Shoppers
CUST00088,767.0,3.0,149500.0,5996288.0,2178.0,-1.1047089576958895,2.559605108242719,3,Big Spenders
CUST00089,240.0,6.0,294600.0,5996288.0,249.0,0.23999947945079703,-0.6171356884016637,3,Big Spenders
CUST00090,199.0,3.0,28000.0,5996288.0,321.0,-0.40997626156780465,-0.6657219536651462,3,Big Spenders
CUST00091,9.0,26.0,871300.0,556206.0,639.0,3.169831269611987,-1.3751838246816561,0,Loyal Customers
CUST00092,251.0,5.0,162400.0,935516.0,2123.0,-0.37411042961405455,0.7171064504922988,1,Occasional Shoppers
CUST00093,317.0,3.0,370000.0,935516.0,1594.0,-0.35224218967735027,0.19708691278797516,1,Occasional Shoppers
CUST00094,10.0,19.0,493300.0,556206.0,139.0,1.882145439156483,-2.128965063984109,1,Occasional Shoppers
CUST00095,199.0,6.0,223200.0,556206.0,1543.0,-0.12188741724415049,-0.15634746540390787,1,Occasional Shoppers
CUST00096,49.0,6.0,164630.0,935516.0,59.0,0.040186402159950035,-2.2057589655903223,1,Occasional Shoppers
CUST00097,72.0,7.0,184000.0,935516.0,1297.0,0.13626459358062265,-0.5869816794542413,1,Occasional Shoppers
CUST00098,536.0,2.0,21000.0,556206.0,546.0,-1.3639681091631672,-1.0037665146399783,2,At-Risk Customers
CUST00099,44.0,5.0,69700.0,5996288.0,1523.0,0.09856797118637754,0.6572649297612806,3,Big Spenders
CUST00100,12.0,5.0,103000.0,556206.0,119.0,-0.11942341105972519,-2.279110611188119,1,Occasional Shoppers
CUST00101,77.0,6.0,33300.0,935516.0,369.0,-0.20828128153318862,-1.8085318338503187,1,Occasional Shoppers
CUST00102,586.0,2.0,131000.0,935516.0,2297.0,-1.244400346415732,1.4114027261835018,2,At-Risk Customers
CUST00103,201.0,3.0,5010.0,935516.0,1857.0,-0.7408266679735526,0.2574582450836304,1,Occasional Shoppers
CUST00104,834.0,2.0,104090.0,5996288.0,1594.0,-1.3809149009879895,1.8973892885747725,3,Big Spenders
CUST00105,150.0,3.0,7800.0,935516.0,1825.0,-0.6567450436764606,0.14373033231416807,1,Occasional Shoppers
CUST00106,485.0,6.0,105410.0,5996288.0,1856.0,-0.4356683973957312,1.7309804097646733,3,Big Spenders
CUST00107,2.0,25.0,781250.0,556206.0,1352.0,2.942351231223904,-0.5033538073297192,0,Loyal Customers
CUST00108,296.0,5.0,134500.0,556206.0,590.0,-0.5134869775893574,-1.2585340633210456,1,Occasional Shoppers
CUST00109,29.0,26.0,1390990.0,935516.0,1091.0,3.9740852740521806,-0.5396191166322512,0,Loyal Customers
CUST00110,9.0,7.0,123100.0,935516.0,1401.0,0.139835830460793,-0.5633384486002166,1,Occasional Shoppers
CUST00111,463.0,6.0,43460.0,935516.0,1183.0,-0.7945564793101345,-0.2093041057278966,2,At-Risk Customers
CUST00112,63.0,30.0,1666530.0,935516.0,1606.0,4.74938911530625,0.251032404392431,0,Loyal Customers
CUST00113,333.0,4.0,249800.0,935516.0,1551.0,-0.4661251935752747,0.13093998458557926,1,Occasional Shoppers
CUST00114,271.0,7.0,406870.0,935516.0,1929.0,0.1747053044738999,0.5723160224863588,1,Occasional Shoppers
CUST00115,319.0,4.0,34000.0,935516.0,1505.0,-0.7816978273259011,-0.011432637383506085,1,Occasional Shoppers
CUST00116,480.0,5.0,58100.0,935516.0,905.0,-0.8980106494117106,-0.5358852157604964,2,At-Risk Customers
CUST00117,3.0,5.0,52000.0,556206.0,250.0,-0.18479845318307309,-2.1400469581631594,1,Occasional Shoppers
CUST00118,45.0,5.0,8490.0,6130613.0,141.0,0.006214703747938837,-1.0944713518852194,3,Big Spenders
CUST00119,321.0,3.0,12660.0,935516.0,1347.0,-0.9176815641328884,-0.2172369219449373,1,Occasional Shoppers
CUST00120,198.0,4.0,449500.0,5996288.0,1904.0,0.35306180437686524,1.4766220368707008,3,Big Spenders
CUST00121,22.0,31.0,1627980.0,935516.0,1819.0,4.852872327099686,0.45298293840694354,0,Loyal Customers
CUST00122,45.0,3.0,17000.0,556206.0,1187.0,-0.5015566770659804,-0.8964088386584668,1,Occasional Shoppers
CUST00124,202.0,1.0,500.0,556206.0,1588.0,-0.9704398315811756,-0.1646638987514382,1,Occasional Shoppers
CUST00125,27.0,3.0,14060.0,935516.0,1634.0,-0.4549338099475214,-0.27586041177087206,1,Occasional Shoppers
CUST00126,0.0,3.0,296600.0,935516.0,1411.0,0.028552468177665477,-0.5162150749692793,1,Occasional Shoppers
CUST00127,41.0,4.0,63870.0,556206.0,1369.0,-0.32248009146485634,-0.6553790935375191,1,Occasional Shoppers
CUST00128,141.0,4.0,320000.0,935516.0,2425.0,-0.054149429726496716,0.988668629400032,1,Occasional Shoppers
CUST00129,38.0,6.0,84000.0,556206.0,1810.0,-0.0870667666580891,-0.08953425500816493,1,Occasional Shoppers
CUST00130,686.0,3.0,74200.0,935516.0,2199.0,-1.3906961079280287,1.4152032813768196,2,At-Risk Customers
CUST00131,148.0,4.0,35860.0,935516.0,1218.0,-0.5118745232797081,-0.6241524691244252,1,Occasional Shoppers
CUST00132,356.0,6.0,1681000.0,5996288.0,1132.0,2.2278630009633735,1.0844581362445933,3,Big Spenders
CUST00133,564.0,3.0,14000.0,6130613.0,2421.0,-0.9906164129886537,2.563563211812484,3,Big Spenders
CUST00134,226.0,2.0,8800.0,556206.0,741.0,-0.8976456852404747,-1.2068572358222749,1,Occasional Shoppers
CUST00135,34.0,3.0,129900.0,556206.0,1623.0,-0.3069190279202934,-0.3230460180191008,1,Occasional Shoppers
CUST00136,101.0,6.0,272600.0,935516.0,1907.0,0.13154405863243743,0.2580723117624545,1,Occasional Shoppers
CUST00137,588.0,3.0,111000.0,556206.0,1075.0,-1.2043382699138407,-0.22653160458815833,2,At-Risk Customers
CUST00138,39.0,5.0,30840.0,935516.0,169.0,-0.252258823427976,-2.120182024507963,1,Occasional Shoppers
CUST00139,214.0,9.0,415400.0,556206.0,560.0,0.45052057681878743,-1.32910072078543,1,Occasional Shoppers
CUST00140,396.0,5.0,4600.0,556206.0,2288.0,-0.8694224944535827,1.0134351685641065,2,At-Risk Customers
CUST00141,434.0,2.0,22000.0,556206.0,677.0,-1.202552425882856,-0.9838707569219575,2,At-Risk Customers
CUST00142,70.0,6.0,42470.0,556206.0,1583.0,-0.20253720827603694,-0.34499229513225327,1,Occasional Shoppers
CUST00143,298.0,5.0,160670.0,556206.0,1629.0,-0.47350313830229357,0.07717043727643604,1,Occasional Shoppers
CUST00144,55.0,5.0,22710.0,935516.0,1422.0,-0.28734849007577556,-0.5013926868545828,1,Occasional Shoppers
CUST00145,853.0,3.0,38500.0,556206.0,1005.0,-1.732413790592023,0.0460105923513361,2,At-Risk Customers
CUST00146,138.0,7.0,886600.0,5996288.0,2419.0,1.428847067935238,2.1779694620968377,3,Big Spenders
CUST00147,346.0,2.0,56000.0,556206.0,462.0,-1.012179925862141,-1.3753091997312323,1,Occasional Shoppers
CUST00148,550.0,3.0,227000.0,556206.0,2211.0,-0.9611321208972193,1.20146984125178,2,At-Risk Customers
CUST00149,92.0,5.0,102290.0,935516.0,101.0,-0.2236155790557045,-2.1092671787279644,1,Occasional Shoppers
CUST00150,83.0,26.0,1123110.0,556206.0,1687.0,3.4499543586806185,0.14245519490189532,0,Loyal Customers
CUST00151,599.0,3.0,217000.0,935516.0,627.0,-1.0346642826247598,-0.6734791969330896,2,At-Risk Customers
CUST00152,1039.0,1.0,3000.0,935516.0,1717.0,-2.2535995061981184,1.2880827729185942,2,At-Risk Customers
CUST00153,8.0,8.0,276000.0,935516.0,1586.0,0.4799907236505569,-0.28296311674826286,1,Occasional Shoppers
CUST00154,67.0,6.0,102000.0,935516.0,1490.0,-0.0828597379545966,-0.3730886438012379,1,Occasional Shoppers
CUST00155,384.0,4.0,253100.0,556206.0,2120.0,-0.5616620738354685,0.8539921449645336,2,At-Risk Customers
CUST00156,37.0,4.0,21600.0,556206.0,2075.0,-0.38081211798626347,0.22682272462475805,1,Occasional Shoppers
CUST00157,171.0,7.0,88300.0,5996288.0,553.0,0.12522295878667083,-0.38894161847041875,3,Big Spenders
CUST00158,5.0,15.0,515000.0,935516.0,1076.0,1.5513577582548177,-0.861082260799017,1,Occasional Shoppers
CUST00159,362.0,8.0,112510.0,6130613.0,1123.0,-0.02754458300470921,0.6495933568619942,3,Big Spenders
CUST00160,24.0,7.0,65900.0,556206.0,688.0,0.003321587661740136,-1.5451609508162734,1,Occasional Shoppers
CUST00161,70.0,8.0,198100.0,556206.0,469.0,0.23672973425234195,-1.7181723844290937,1,Occasional Shoppers
CUST00162,268.0,4.0,135500.0,556206.0,1431.0,-0.5654965304308771,-0.22704122396715737,1,Occasional Shoppers
CUST00163,19.0,6.0,31630.0,935516.0,1884.0,-0.11694684952027529,0.03931605666717344,1,Occasional Shoppers
CUST00164,278.0,4.0,483900.0,5996288.0,1846.0,0.28156247801143475,1.5284316288909947,3,Big Spenders
CUST00165,186.0,6.0,97700.0,935516.0,1179.0,-0.27641139391210434,-0.5989439504285892,1,Occasional Shoppers
CUST00166,167.0,7.0,138500.0,935516.0,2136.0,-0.08171731144642866,0.6070306436572962,1,Occasional Shoppers
CUST00167,435.0,2.0,156000.0,935516.0,698.0,-0.9724664955049999,-0.8388902485020305,2,At-Risk Customers
CUST00168,61.0,5.0,177800.0,5996288.0,664.0,0.23915557951353175,-0.3819142831861541,3,Big Spenders
CUST00169,62.0,7.0,483500.0,935516.0,2437.0,0.6225548035242018,0.9405689056514881,1,Occasional Shoppers
CUST00170,553.0,2.0,50500.0,5996288.0,2205.0,-1.0237897374839593,2.2546116310545394,3,Big Spenders
CUST00171,31.0,6.0,160200.0,935516.0,557.0,0.06247495125602726,-1.597948655648835,1,Occasional Shoppers
CUST00172,152.0,3.0,267600.0,935516.0,774.0,-0.25593191552469013,-1.117395445819497,1,Occasional Shoppers
CUST00173,590.0,5.0,61610.0,556206.0,2132.0,-1.0841297551887803,1.1117295609930227,2,At-Risk Customers
CUST00174,1261.0,1.0,11000.0,935516.0,1265.0,-2.5893594977379033,1.0349351045898487,2,At-Risk Customers
CUST00175,157.0,5.0,31200.0,935516.0,311.0,-0.4360018754464795,-1.7683669494812622,1,Occasional Shoppers
CUST00176,9.0,31.0,1118700.0,556206.0,882.0,4.052915382435447,-0.9879574597996309,0,Loyal Customers
CUST00177,452.0,3.0,4790.0,935516.0,1742.0,-1.1340937605802155,0.4736237223254059,2,At-Risk Customers
CUST00178,122.0,7.0,221020.0,556206.0,553.0,0.09223040417311927,-1.5300286284207811,1,Occasional Shoppers
CUST00179,420.0,5.0,43100.0,935516.0,1176.0,-0.8270201253330902,-0.28141802140127004,2,At-Risk Customers
CUST00180,380.0,5.0,100300.0,935516.0,1158.0,-0.6750543544173386,-0.34538547506903444,1,Occasional Shoppers
CUST00181,85.0,2.0,201000.0,556206.0,1941.0,-0.37403490931487454,0.17625923012591832,1,Occasional Shoppers
CUST00182,35.0,7.0,313190.0,6130613.0,2411.0,0.7013418535118999,1.8776054912012592,3,Big Spenders
CUST00183,116.0,8.0,418400.0,935516.0,1559.0,0.533597300356866,-0.11937276182824824,1,Occasional Shoppers
CUST00184,4.0,25.0,1043200.0,556206.0,1506.0,3.3490760399310218,-0.2270181015862395,0,Loyal Customers
CUST00185,1.0,7.0,195900.0,6130613.0,2185.0,0.5706861811121356,1.5057192960378116,3,Big Spenders
CUST00186,114.0,6.0,64400.0,556206.0,658.0,-0.23904632619440538,-1.454650951921434,1,Occasional Shoppers
CUST00187,54.0,5.0,405600.0,935516.0,1161.0,0.3122667047789034,-0.7231089808459186,1,Occasional Shoppers
CUST00188,251.0,6.0,305500.0,556206.0,1758.0,-0.07411804631150759,0.21724408170080667,1,Occasional Shoppers
CUST00189,19.0,5.0,259200.0,5996288.0,2013.0,0.43497739231003113,1.3017838014701812,3,Big Spenders
CUST00190,689.0,1.0,800.0,935516.0,782.0,-1.7114564922783118,-0.4110754419204952,2,At-Risk Customers
CUST00191,126.0,6.0,28200.0,556206.0,947.0,-0.3138025954677412,-1.0793632319436344,1,Occasional Shoppers
CUST00192,50.0,29.0,1983600.0,935516.0,1008.0,5.165004962266574,-0.43810297686883176,0,Loyal Customers
CUST00193,346.0,3.0,17100.0,935516.0,1564.0,-0.9493923934591219,0.09697088785762115,1,Occasional Shoppers
CUST00194,35.0,24.0,1189700.0,556206.0,1849.0,3.431181260430459,0.297429497489195,0,Loyal Customers
CUST00195,328.0,4.0,105500.0,556206.0,2098.0,-0.7048539237959622,0.7015612333725094,1,Occasional Shoppers
CUST00196,47.0,22.0,952150.0,556206.0,1198.0,2.8413329076044267,-0.5871725501688518,0,Loyal Customers
CUST00197,66.0,9.0,64800.0,935516.0,316.0,0.15553566027910162,-1.880035377770509,1,Occasional Shoppers
CUST00198,269.0,3.0,4100.0,935516.0,519.0,-0.8514646111912993,-1.3509485647816126,1,Occasional Shoppers
CUST00199,128.0,7.0,119350.0,935516.0,1473.0,-0.05204533732733901,-0.30056264437596114,1,Occasional Shoppers
CUST00200,61.0,3.0,75000.0,935516.0,910.0,-0.41438538254094387,-1.132154088612594,1,Occasional Shoppers
CUST00201,134.0,4.0,32100.0,556206.0,1589.0,-0.5171779738510869,-0.24967889828601073,1,Occasional Shoppers
CUST00202,222.0,3.0,14650.0,935516.0,1844.0,-0.7586368691597438,0.2740753695999431,1,Occasional Shoppers
CUST00203,353.0,1.0,108000.0,556206.0,2504.0,-1.0366712177263222,1.2535131356672662,2,At-Risk Customers
CUST00204,428.0,5.0,51190.0,6130613.0,920.0,-0.5245687545643938,0.46535033571238477,3,Big Spenders
CUST00205,179.0,8.0,188400.0,935516.0,815.0,0.0738838075501764,-1.0448070762004416,1,Occasional Shoppers
CUST00206,211.0,4.0,65910.0,556206.0,2603.0,-0.5826373991185922,1.1648238159185214,1,Occasional Shoppers
CUST00207,156.0,1.0,280.0,556206.0,166.0,-0.9018282584546725,-2.0448218873328403,1,Occasional Shoppers
CUST00208,179.0,3.0,324000.0,5996288.0,1348.0,0.08624755747897979,0.7022236263841287,3,Big Spenders
CUST00209,202.0,6.0,57150.0,935516.0,1310.0,-0.3645606279967452,-0.4206618191320719,1,Occasional Shoppers
CUST00210,515.0,3.0,185000.0,935516.0,2551.0,-0.9492055639737377,1.6494871220987697,2,At-Risk Customers
CUST00211,49.0,4.0,64500.0,556206.0,1707.0,-0.3332954655091148,-0.21254993067751163,1,Occasional Shoppers
CUST00212,98.0,3.0,17280.0,5996288.0,622.0,-0.2680880618066918,-0.4310130047733308,3,Big Spenders
CUST00213,345.0,6.0,213650.0,556206.0,1566.0,-0.36518035845515234,0.08126605885678635,1,Occasional Shoppers
CUST00214,302.0,5.0,34000.0,935516.0,312.0,-0.6584691573715858,-1.556625556487078,1,Occasional Shoppers
CUST00215,38.0,9.0,370700.0,6130613.0,1369.0,0.9826688085269293,0.571734176391016,3,Big Spenders
CUST00216,322.0,7.0,461800.0,935516.0,1860.0,0.18064829208269503,0.5742055557062382,1,Occasional Shoppers
CUST00217,51.0,10.0,348000.0,935516.0,1747.0,0.7239388080244543,0.007537763514760361,1,Occasional Shoppers
CUST00218,58.0,6.0,34900.0,935516.0,1863.0,-0.1728930237982591,0.06988142812232434,1,Occasional Shoppers
CUST00219,112.0,6.0,268530.0,935516.0,1752.0,0.10764396216668021,0.07509587410595996,1,Occasional Shoppers
CUST00220,35.0,4.0,153400.0,556206.0,1445.0,-0.17296292225530144,-0.5407957209582241,1,Occasional Shoppers
CUST00221,44.0,3.0,57500.0,935516.0,947.0,-0.41507040806462914,-1.1146904457306388,1,Occasional Shoppers
CUST00222,218.0,6.0,149000.0,6130613.0,723.0,0.05562331968511195,-0.059844027760688125,3,Big Spenders
CUST00223,429.0,1.0,80000.0,935516.0,1533.0,-1.1792872690164493,0.19411348435486803,2,At-Risk Customers
CUST00224,158.0,3.0,246000.0,935516.0,1981.0,-0.2965330796742034,0.42430709550277385,1,Occasional Shoppers
CUST00225,0.0,3.0,56500.0,935516.0,1214.0,-0.3472323873350125,-0.8380745703047482,1,Occasional Shoppers
CUST00226,112.0,8.0,294700.0,935516.0,824.0,0.3449092077487797,-1.098936583862673,1,Occasional Shoppers
CUST00227,158.0,5.0,158650.0,935516.0,681.0,-0.23753024965242195,-1.2575503129145096,1,Occasional Shoppers
CUST00228,94.0,6.0,377800.0,556206.0,1771.0,0.28456235210498637,0.028094154185706176,1,Occasional Shoppers
CUST00229,295.0,2.0,40800.0,935516.0,1442.0,-0.93196879131813,-0.1263021328216339,1,Occasional Shoppers
CUST00230,134.0,5.0,132070.0,935516.0,1375.0,-0.24006899557472974,-0.41495501295567583,1,Occasional Shoppers
CUST00231,13.0,16.0,1215280.0,5996288.0,1714.0,3.029185379452881,1.2029576768592496,0,Loyal Customers
CUST00232,745.0,4.0,20500.0,556206.0,1998.0,-1.4903333037586706,1.1519292864626978,2,At-Risk Customers
CUST00233,171.0,4.0,45000.0,935516.0,2500.0,-0.5308544401330183,1.0468223543925463,1,Occasional Shoppers
CUST00234,331.0,4.0,96710.0,556206.0,341.0,-0.7270081617631555,-1.5375236181170153,1,Occasional Shoppers
CUST00235,102.0,6.0,603700.0,5996288.0,1250.0,0.9412549823130391,0.5508969485023038,3,Big Spenders
CUST00236,0.0,7.0,126800.0,556206.0,667.0,0.13603414220220386,-1.5887334405301954,1,Occasional Shoppers
